Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
2022/09/08 21:16,222,811B658A0,222,811D5E6F0,407.85,Saudi Riyal,407.85,Saudi Riyal,Cheque,0
2022/09/01 00:27,10581,803FC0790,10581,803FC0790,126424.77,Yen,126424.77,Yen,Reinvestment,0
2022/09/02 06:27,410,800B3CA80,21745,80132A420,312.67,Euro,312.67,Euro,Wire,0
2022/09/10 17:47,137218,80DC4A720,137218,80DC4EDE0,188.51,Swiss Franc,188.51,Swiss Franc,ACH,1
2022/09/04 00:23,221374,809A29560,2627,8116F40A0,122.2,US Dollar,122.2,US Dollar,Credit Card,0
2022/09/01 05:24,129076,8116E5E50,137897,8116E5D60,3602.9,Euro,3602.9,Euro,ACH,0
2022/09/05 15:33,4600,803214270,222103,808038E90,1842.5,Euro,1842.5,Euro,Cheque,0
2022/09/01 16:35,3123,809FB9990,120519,809FB9A30,598.14,Euro,598.14,Euro,ACH,1
2022/09/01 00:11,125699,80F9061A0,125699,80F9061A0,23.78,US Dollar,23.78,US Dollar,Reinvestment,0
2022/09/09 14:02,70,100428660,12,8032F7300,19.64,US Dollar,19.64,US Dollar,Cash,1
2022/09/04 16:27,7,80598B490,114185,80598B4E0,107265.22,Rupee,107265.22,Rupee,ACH,1
2022/09/08 19:29,1,8010B63F0,1,801F328B0,534.36,US Dollar,534.36,US Dollar,Cheque,0
2022/09/06 20:35,1729,803A56FC0,8805,806C19D00,289.81,US Dollar,289.81,US Dollar,Credit Card,0
2022/09/01 16:18,23885,805AB2FC0,137766,8100A85F0,196609.26,US Dollar,196609.26,US Dollar,Cash,0
2022/09/08 16:49,18460,808A58D40,28779,80A8A0F70,21719.16,Australian Dollar,21719.16,Australian Dollar,ACH,1
2022/09/03 22:02,14,803D2E500,19818,803D2E550,4810.67,Yuan,4810.67,Yuan,ACH,1
2022/09/06 02:11,701,80408AC50,1665,801C602A0,13244.48,Euro,13244.48,Euro,ACH,1
2022/09/04 17:20,28255,80D280280,11813,80D2802D0,639.97,US Dollar,639.97,US Dollar,ACH,1
2022/09/06 03:47,4766,808C993E0,136012,812C57FA0,1484.23,US Dollar,1484.23,US Dollar,Cheque,0
2022/09/14 12:28,235509,80D86A880,1,8029FC480,10391.31,US Dollar,10391.31,US Dollar,ACH,1
2022/09/01 10:48,22345,8032D90D0,29685,80482EFD0,18566.35,US Dollar,18566.35,US Dollar,ACH,0
2022/09/06 06:16,25768,80791F9C0,222268,808AE2130,13601.77,UK Pound,13601.77,UK Pound,ACH,1
2022/09/06 01:45,70,100428660,4503,8112167F0,121.29,US Dollar,121.29,US Dollar,Credit Card,1
2022/09/03 00:17,17120,80645F640,4,806A2CAD0,2263.14,Ruble,2263.14,Ruble,Credit Card,0
2022/09/07 15:08,5365,8027A19E0,22806,807B9B780,1706.25,Euro,1706.25,Euro,ACH,0
2022/09/03 10:50,11107,80338EC60,215064,806FF9890,12200.85,US Dollar,12200.85,US Dollar,ACH,1
2022/09/02 05:57,1024,8013C78D0,23555,80434A340,2173.88,Euro,2173.88,Euro,Cheque,0
2022/09/01 13:48,13067,80E602570,13067,80E602570,10872806.31,Yuan,10872806.31,Yuan,Reinvestment,0
2022/09/05 16:02,7,807667840,220572,80813CD50,801.16,UK Pound,801.16,UK Pound,Cheque,0
2022/09/01 22:17,21568,808130A90,23886,808C65810,1193.52,UK Pound,1193.52,UK Pound,Cash,0
2022/09/09 13:16,21611,805BA98D0,123773,80B8F5F50,476.96,US Dollar,476.96,US Dollar,Credit Card,0
2022/09/10 12:42,222,811BD6BE0,121,811BD6C30,1001.36,Saudi Riyal,1001.36,Saudi Riyal,ACH,1
2022/09/06 19:38,12381,800FACFA0,17753,80E4A40C0,337.58,US Dollar,337.58,US Dollar,Credit Card,0
2022/09/01 00:11,54348,81411B6B1,254910,814117821,163.429541,Bitcoin,163.429541,Bitcoin,Bitcoin,0
2022/09/10 19:25,220271,80B067720,27637,80E616E80,1848.29,US Dollar,1848.29,US Dollar,Cheque,0
2022/09/01 09:03,10,800086310,134976,80CE9BC40,53685.09,Brazil Real,53685.09,Brazil Real,Cash,0
2022/09/02 18:05,70,1004286A8,11657,801046A80,12364.96,Euro,12364.96,Euro,Cheque,1
2022/09/06 21:57,5836,80DEE3B40,2591,801A8B2F0,2460.27,Euro,2460.27,Euro,ACH,1
2022/09/07 17:03,70,1004286A8,23344,802032810,3963.33,Euro,3963.33,Euro,Cash,0
2022/09/06 12:01,3698,80D0D5F80,31149,80EB13650,12319.55,Euro,12319.55,Euro,ACH,1
2022/09/06 02:16,8805,80B8A4F30,26024,80CF01B10,1041.13,US Dollar,1041.13,US Dollar,Cheque,0
2022/09/08 10:07,19,80A310D10,6,80A6D2220,1455.16,Australian Dollar,1455.16,Australian Dollar,Cheque,0
2022/09/02 05:24,5,80769F1A0,18511,804529040,11735.69,US Dollar,11735.69,US Dollar,ACH,1
2022/09/01 20:56,134117,80CA47300,134117,80CA47300,43845.92,Mexican Peso,43845.92,Mexican Peso,Reinvestment,0
2022/09/05 20:02,21550,801E19230,10642,808FDE330,8104.14,US Dollar,8104.14,US Dollar,Credit Card,0
2022/09/05 19:36,239604,80F034CC0,116,80E5C0180,356.59,Swiss Franc,356.59,Swiss Franc,ACH,1
2022/09/05 03:14,12,80C513AA0,133452,80CA1DD70,9043.99,Mexican Peso,9043.99,Mexican Peso,Cheque,0
2022/09/11 05:52,48308,811EDA7A0,223,812D1A410,37845.11,Saudi Riyal,37845.11,Saudi Riyal,ACH,1
2022/09/10 19:43,17400,8072DD8A0,18475,80EFA2A10,107607.81,Yuan,107607.81,Yuan,Cheque,0
2022/09/09 12:39,41148,80F9E1CE0,39775,80FA89110,117.12,Swiss Franc,117.12,Swiss Franc,Cheque,0
2022/09/09 15:03,70,100428660,5394,802309770,1738.79,US Dollar,1738.79,US Dollar,Credit Card,0
2022/09/04 10:15,70,100428660,122151,81112BB40,214.0,US Dollar,214.0,US Dollar,Credit Card,1
2022/09/08 16:25,119,80FD88340,244818,810D24E10,1750713.78,Shekel,1750713.78,Shekel,Cheque,0
2022/09/09 19:27,13184,805C26F90,1292,80AE68D00,21254.73,US Dollar,21254.73,US Dollar,ACH,1
2022/09/09 01:39,31673,8014C07D0,12513,8014C0690,1684.87,Euro,1684.87,Euro,ACH,0
2022/09/01 21:59,28317,80A6DFB90,228101,80ADEB750,3831.72,Australian Dollar,3831.72,Australian Dollar,Cash,0
2022/09/10 18:55,222,811B83280,48309,811C599A0,9267.0,Saudi Riyal,9267.0,Saudi Riyal,ACH,1
2022/09/08 14:37,1362,801468430,1601,801A8F390,989.7,US Dollar,989.7,US Dollar,Credit Card,0
2022/09/01 04:06,43849,81036DE40,43849,81036DE40,70.63,Shekel,70.63,Shekel,Reinvestment,0
2022/09/05 16:56,1068,8012ADB40,12735,8016F3480,246.39,US Dollar,246.39,US Dollar,Cheque,0
2022/09/01 19:33,6156,81419F7B0,6156,81419F7B0,65196.74,US Dollar,65196.74,US Dollar,Reinvestment,0
2022/09/03 10:43,70,100428660,18617,812473F10,183.58,US Dollar,183.58,US Dollar,Cheque,0
2022/09/09 20:08,11852,800FA9980,2591,802274A70,91.69,Euro,91.69,Euro,ACH,0
2022/09/10 02:49,70,100428738,24,803CD14B0,322919.32,Yen,322919.32,Yen,Cash,0
2022/09/09 12:27,70,100428A08,223,811EBBC60,369960.49,Saudi Riyal,369960.49,Saudi Riyal,Cheque,0
2022/09/10 04:40,3514,801F08FB0,220,8028EFE80,17746.73,US Dollar,17746.73,US Dollar,ACH,1
2022/09/02 03:13,217641,806B3D160,116904,8071CA3D0,218071499.51,Ruble,218071499.51,Ruble,Cheque,0
2022/09/10 17:11,21918,801112050,6179,807CF4100,1717.93,US Dollar,1717.93,US Dollar,ACH,1
2022/09/01 10:20,218885,808F82D20,31596,80EC75C10,124.8,US Dollar,124.8,US Dollar,Cheque,0
2022/09/01 05:20,70,100428660,17327,805767D30,177.64,US Dollar,177.64,US Dollar,Cash,0
2022/09/06 08:11,116,80EACF8D0,137218,80EAD0110,1977.75,Swiss Franc,1977.75,Swiss Franc,ACH,1
2022/09/02 19:28,24515,8082AE0D0,14549,808F06130,2.83,US Dollar,2.83,US Dollar,Cash,0
2022/09/05 17:02,211,80CEE9820,235509,80CEEC460,38810.49,Brazil Real,38810.49,Brazil Real,ACH,1
2022/09/05 14:38,220504,807DF2010,121580,813A6E430,2364.59,UK Pound,2364.59,UK Pound,Cheque,0
2022/09/01 21:39,122055,80911A070,122055,80911A070,9.4,Canadian Dollar,9.4,Canadian Dollar,Reinvestment,0
2022/09/01 00:09,513,8134729E0,513,8134729E0,7174.42,US Dollar,7174.42,US Dollar,Reinvestment,0
2022/09/08 07:27,22,800A1C980,12,80196FA90,54.02,Euro,54.02,Euro,Cheque,0
2022/09/04 05:29,70,1004286A8,1916,802DEDF50,17071.79,Euro,17071.79,Euro,Cheque,1
2022/09/08 13:23,12719,803F3B480,11904,803F3B610,377.58,US Dollar,377.58,US Dollar,ACH,1
2022/09/05 16:24,111764,8050A3DA0,26302,809DACA80,20583.8,Canadian Dollar,20583.8,Canadian Dollar,ACH,1
2022/09/09 16:33,143496,8114937B0,45601,8114961E0,2563.82,Shekel,2563.82,Shekel,ACH,1
2022/09/07 18:19,70,100428660,7042,80C9FA500,4863.9,US Dollar,4863.9,US Dollar,Cheque,0
2022/09/05 21:48,10,80025D510,1292,80026C410,104.35,US Dollar,104.35,US Dollar,Credit Card,0
2022/09/09 07:25,1655,802078880,12,80207A2C0,990.07,Euro,990.07,Euro,ACH,1
2022/09/06 09:47,16011,80D678DB0,1547,8028F2650,10080.4,Euro,10080.4,Euro,ACH,1
2022/09/02 13:42,21940,80C5AEED0,226350,80B3748B0,16879.69,Euro,16879.69,Euro,ACH,1
2022/09/02 11:36,22164,80131D210,2991,802FBB3D0,65.24,US Dollar,65.24,US Dollar,Credit Card,0
2022/09/02 20:44,70,100428660,15730,802ACE6E0,2369.74,US Dollar,2369.74,US Dollar,Credit Card,0
2022/09/10 14:38,4403,80F962B10,11056,800865880,2127.42,Euro,2127.42,Euro,ACH,1
2022/09/05 08:25,10,800947560,16788,807219650,949.14,US Dollar,949.14,US Dollar,Credit Card,0
2022/09/02 09:56,11128,804491920,110057,803F27480,16425.19,Yen,16425.19,Yen,Credit Card,0
2022/09/07 13:07,24850,804D16F40,122352,80AC08CB0,233.54,Euro,233.54,Euro,Cheque,0
2022/09/08 07:03,224449,80DCACB50,27954,80ED51700,11274262.55,US Dollar,11274262.55,US Dollar,ACH,0
2022/09/07 16:53,238190,80EA362C0,140754,80F34C590,3.5,Swiss Franc,3.5,Swiss Franc,Cheque,0
2022/09/01 15:19,795,800B0FE60,33389,8122F2840,230.26,US Dollar,230.26,US Dollar,Cheque,0
2022/09/04 00:37,1198,80FD71600,217,80FE11DA0,532.65,Shekel,532.65,Shekel,Credit Card,0
2022/09/01 10:07,36038,80279B170,36038,80279B170,1562.26,Euro,1562.26,Euro,Reinvestment,0
2022/09/03 15:47,1674,801D24AD0,1,812701A80,24145.21,US Dollar,24145.21,US Dollar,Wire,0
2022/09/02 00:23,12735,80672B300,215064,80CD1EBF0,23.71,US Dollar,23.71,US Dollar,Credit Card,0
2022/09/08 17:47,8888,80C63EE60,222103,80C63EF00,3940.7,Euro,3940.7,Euro,ACH,1
2022/09/01 20:00,6156,8079DD2B0,6156,8079DD2B0,22481.95,US Dollar,22481.95,US Dollar,Reinvestment,0
2022/09/10 14:39,1501,800AE9480,27755,80A2DF610,5680.78,Australian Dollar,5680.78,Australian Dollar,ACH,1
2022/09/06 06:01,701,800DB0A00,11296,807B866A0,627941.59,US Dollar,627941.59,US Dollar,Cheque,0
2022/09/08 14:01,29467,80C4E7410,1665,800AD9C50,4597.16,Euro,4597.16,Euro,ACH,1
2022/09/01 17:20,70,1004286A8,11,800B58EA0,4368.24,Euro,4368.24,Euro,Cash,0
2022/09/02 01:31,320751,80788F9A0,1412,807890470,483.9,US Dollar,483.9,US Dollar,Cheque,0
2022/09/06 16:25,2385,801733C10,3242,802CE54D0,1187.38,US Dollar,1187.38,US Dollar,ACH,0
2022/09/07 19:07,217125,8063C1490,287,8065B1DD0,5226.16,Ruble,5226.16,Ruble,ACH,0
2022/09/08 23:35,20,800061190,11056,801059A70,1038.89,Euro,1038.89,Euro,Cheque,0
2022/09/04 09:56,119,811C597B0,48309,811C599A0,29620.79,Saudi Riyal,29620.79,Saudi Riyal,ACH,1
2022/09/02 13:59,19474,807EBE7E0,24941,8095385E0,10846.59,Canadian Dollar,10846.59,Canadian Dollar,Credit Card,0
2022/09/10 17:06,1,800459750,21258,8028E8460,13313.45,US Dollar,13313.45,US Dollar,ACH,1
2022/09/01 23:39,70,100428780,113530,8054DDC60,67854.31,Rupee,67854.31,Rupee,Cheque,0
2022/09/03 00:53,124,813426D81,225,813423791,0.181324,Bitcoin,0.181324,Bitcoin,Bitcoin,0
2022/09/09 17:32,6276,80D551FF0,1292,80AE68D00,15492.23,US Dollar,15492.23,US Dollar,ACH,1
2022/09/05 13:08,1501,800BEAC40,22758,802206F70,6995629.17,Euro,6995629.17,Euro,Cash,0
2022/09/05 12:50,19329,8111550C0,2439,8121A58B0,4386.49,US Dollar,4386.49,US Dollar,Cheque,0
2022/09/02 06:05,111904,80B19D690,11687,80B19D6E0,71309.18,Yen,71309.18,Yen,ACH,1
2022/09/07 21:09,2591,8004E22C0,410,800B57830,187612.7,Euro,187612.7,Euro,Cash,0
2022/09/10 15:43,48910,8120D49E0,119,81235E8B0,7589.12,Saudi Riyal,7589.12,Saudi Riyal,ACH,1
2022/09/05 06:02,137218,80E187A20,38478,80EAA7A70,2126.61,Swiss Franc,2126.61,Swiss Franc,Credit Card,0
2022/09/07 04:08,12,80026DD70,12,8010F52B0,38871.8,Euro,38871.8,Euro,Cheque,0
2022/09/01 04:02,70,1004287C8,4,8062015D0,15027781.94,Ruble,15027781.94,Ruble,Cheque,1
2022/09/01 12:08,213,809084590,24856,8095642C0,1899.01,Canadian Dollar,1899.01,Canadian Dollar,Cheque,0
2022/09/12 18:13,19329,808B1C350,13037,8032CED30,15696.55,US Dollar,15696.55,US Dollar,ACH,1
2022/09/04 13:18,70,1004286F0,137079,810309280,6086.89,Yuan,6086.89,Yuan,Credit Card,0
2022/09/07 15:02,243614,81062E050,143496,810617860,37593.32,Shekel,37593.32,Shekel,ACH,1
2022/09/05 09:21,29,80CF37D80,15231,803A568D0,11766.38,Euro,11766.38,Euro,ACH,1
2022/09/07 19:47,70,100428660,228634,80C0977B0,441.13,US Dollar,441.13,US Dollar,Cash,0
2022/09/07 13:33,20,8000635D0,11,80005F430,335.18,Euro,335.18,Euro,ACH,1
2022/09/09 23:54,70,100428660,147267,814942AD0,1895.66,US Dollar,1895.66,US Dollar,Credit Card,0
2022/09/09 04:11,16678,8060E0D60,217496,80659FB80,92347.19,Ruble,92347.19,Ruble,Cheque,0
2022/09/01 17:22,12381,8038CAD60,12381,8038CAD60,19.29,US Dollar,19.29,US Dollar,Reinvestment,0
2022/09/05 09:58,12561,802039900,24482,809791E10,312.13,Euro,312.13,Euro,Credit Card,0
2022/09/02 00:36,3144,803163B90,8595,8037B47B0,4404.4,US Dollar,4404.4,US Dollar,Cheque,0
2022/09/01 00:00,21174,800935F00,21174,800935F00,19989.11,US Dollar,19989.11,US Dollar,Reinvestment,0
2022/09/06 17:20,220504,807DE3AD0,120292,8137DE3C0,88.57,UK Pound,88.57,UK Pound,Cash,0
2022/09/10 15:58,70,1004286A8,50916,813BDFD70,1726.16,Euro,1726.16,Euro,Cheque,0
2022/09/08 06:39,214,80C5D2D80,134091,80CC6C550,21265.63,Mexican Peso,21265.63,Mexican Peso,Cheque,0
2022/09/02 11:25,117660,807B6ED80,16011,812B1ADC0,88676.43,Euro,88676.43,Euro,Cheque,0
2022/09/06 12:04,6276,803889D00,236418,80DC88940,1041.36,US Dollar,1041.36,US Dollar,Cheque,0
2022/09/07 10:04,1292,80061BB00,111764,807DD0FB0,12285.54,US Dollar,12285.54,US Dollar,ACH,1
2022/09/04 11:59,213137,80D52F130,133490,80FEDCCD0,10595.29,US Dollar,10595.29,US Dollar,ACH,1
2022/09/02 06:01,211075,80FBF5F50,40187,81124F9B0,89.51,US Dollar,89.51,US Dollar,Credit Card,0
2022/09/06 11:25,287,806482430,112931,805D4C850,1378847.99,Rupee,1378847.99,Rupee,ACH,1
2022/09/01 00:14,21918,800B372D0,21918,800B372D0,182556.1,Euro,182556.1,Euro,Reinvestment,0
2022/09/03 12:43,232335,80D1AE780,214322,80D1AF160,12132.08,Euro,12132.08,Euro,Cheque,1
2022/09/01 15:09,70,100428660,243807,812F815F0,4463.56,US Dollar,4463.56,US Dollar,Cheque,0
2022/09/10 23:52,2591,8025BD700,23,8025BD110,1315.27,Euro,1315.27,Euro,ACH,0
2022/09/02 05:37,2467,805846920,25768,806827470,171.84,Euro,171.84,Euro,Cash,0
2022/09/03 04:26,113744,8116A64B0,228321,811706930,1588.82,US Dollar,1588.82,US Dollar,ACH,1
2022/09/01 00:43,12963,80296CA20,241869,80F390FC0,12562.68,Swiss Franc,12562.68,Swiss Franc,ACH,1
2022/09/09 21:42,70,100428978,137218,80DD8CBE0,2511.04,Swiss Franc,2511.04,Swiss Franc,Cheque,0
2022/09/09 11:35,70,1004286A8,28629,8063FB500,543.19,Euro,543.19,Euro,Credit Card,1
2022/09/08 11:14,21174,801151FE0,12446,80A5CD170,15167.33,US Dollar,15167.33,US Dollar,Credit Card,0
2022/09/06 08:25,70,1004286A8,22758,8010FF510,23260.56,Euro,23260.56,Euro,Cheque,0
2022/09/01 22:38,26442,81361FF80,26442,81361FF80,4957.71,US Dollar,4957.71,US Dollar,Reinvestment,0
2022/09/08 18:28,21749,800AA3F30,27684,8048C70B0,4164.73,Euro,4164.73,Euro,Cash,0
2022/09/02 06:01,27621,80A1373F0,129171,80ACF4120,2415.18,Australian Dollar,2415.18,Australian Dollar,Cheque,0
2022/09/09 12:32,11,805959900,13037,805A5EFF0,17199.28,US Dollar,17199.28,US Dollar,ACH,1
2022/09/06 02:48,23537,8081B9590,122080,8116D8610,215767.28,US Dollar,215767.28,US Dollar,ACH,0
2022/09/03 14:22,10,8001BB380,11,80022FC00,9947.89,Euro,9947.89,Euro,ACH,1
2022/09/03 17:48,32814,80C602850,133471,80C602990,119665.82,Mexican Peso,119665.82,Mexican Peso,ACH,1
2022/09/05 04:15,21575,8009B7EE0,4403,80208B940,45.57,US Dollar,45.57,US Dollar,Cheque,0
2022/09/05 17:23,10,80225ED10,1686,802DBCA30,22257.15,US Dollar,22257.15,US Dollar,Credit Card,0
2022/09/02 06:06,235509,80CE08940,135034,80CF421A0,936.16,Brazil Real,936.16,Brazil Real,Cheque,0
2022/09/01 22:14,23,801AA8160,18460,8055523D0,205.22,Euro,205.22,Euro,Cheque,0
2022/09/06 17:11,19318,8039548B0,19318,8039548B0,6.9,US Dollar,46.22,Yuan,ACH,0
2022/09/10 20:50,1588,806CEEB70,18617,806CF7480,3165.77,US Dollar,3165.77,US Dollar,ACH,1
2022/09/09 15:57,15447,8097B4B70,213704,80ECAD5E0,15604.94,US Dollar,15604.94,US Dollar,Cheque,0
2022/09/01 16:50,12,8009CFA00,1502,8027E31E0,16657.22,Euro,16657.22,Euro,Credit Card,0
2022/09/01 00:29,70,1004286A8,16354,804BF85D0,7956.25,Euro,7956.25,Euro,Cheque,0
2022/09/05 11:45,1,8012525C0,26174,809CC4600,6935.42,Canadian Dollar,6935.42,Canadian Dollar,ACH,1
2022/09/04 08:43,1068,800F46EC0,25547,802EE65E0,245829.74,US Dollar,245829.74,US Dollar,ACH,0
2022/09/15 10:05,21745,801E11270,12963,8093E7B50,1021.97,Euro,1021.97,Euro,ACH,1
2022/09/02 00:45,317770,80D2CE890,5140,80D2CE7A0,904.99,US Dollar,904.99,US Dollar,ACH,0
2022/09/05 19:59,12,800C83480,1916,8081E0790,282.36,Euro,282.36,Euro,Cheque,0
2022/09/02 09:27,21258,802E7C610,23402,8059741A0,4650.74,US Dollar,4650.74,US Dollar,Cheque,0
2022/09/09 11:47,21575,802146470,11813,80519B470,325.76,US Dollar,325.76,US Dollar,Cheque,0
2022/09/01 19:00,112064,8049C2610,6,804B3B600,31205161.25,Rupee,31205161.25,Rupee,Cheque,0
2022/09/09 08:10,11,8001D71F0,22091,80813D810,11249.63,UK Pound,11249.63,UK Pound,ACH,1
2022/09/01 23:49,221765,808A25C90,222773,808B858B0,147739.05,UK Pound,147739.05,UK Pound,Cash,0
2022/09/05 07:38,8798,80693AB90,5,800049680,11625.36,UK Pound,11625.36,UK Pound,ACH,1
2022/09/01 15:37,15,8040C7490,110057,8040C78A0,78291599.0,Yen,78291599.0,Yen,Cheque,0
2022/09/06 21:29,4523,8089FE880,222363,8089FEA10,2190.1,US Dollar,2190.1,US Dollar,ACH,1
2022/09/02 05:22,70,1004286A8,218897,809438850,16701.56,Euro,16701.56,Euro,Credit Card,0
2022/09/08 00:37,210319,8045F0300,10060,8047477F0,204180.56,Yen,204180.56,Yen,Credit Card,0
2022/09/01 04:36,214,80BD46000,33727,80C5C61E0,4510.41,Mexican Peso,4510.41,Mexican Peso,Credit Card,0
2022/09/07 16:43,22806,801FD3E10,22806,81264ED00,310.9,Euro,310.9,Euro,Credit Card,0
2022/09/07 00:15,154518,8142A5221,152416,813B17471,0.00936,Bitcoin,0.00936,Bitcoin,Bitcoin,0
2022/09/09 01:40,11,80095E250,21745,800FE04F0,5430.96,Euro,5430.96,Euro,Cheque,0
2022/09/09 00:22,123247,812085AF0,212,8083AF780,219.97,UK Pound,219.97,UK Pound,Credit Card,0
2022/09/09 06:33,70,1004286A8,15010,801E76440,71.78,Euro,71.78,Euro,Cash,1
2022/09/06 12:36,32738,81312E570,228597,81312E660,2709.71,US Dollar,2709.71,US Dollar,ACH,1
2022/09/09 09:50,27140,8069DB260,14233,807935FA0,1128.3,Euro,1128.3,Euro,Credit Card,0
2022/09/02 06:14,16787,806DD5B50,218783,807077840,1301059.96,Ruble,1301059.96,Ruble,Credit Card,0
2022/09/04 07:50,44873,811887F10,146484,81188FA10,746.73,Shekel,746.73,Shekel,ACH,1
2022/09/05 08:55,1198,80FD30430,217,80FD40C40,653768.53,Shekel,653768.53,Shekel,Cash,0
2022/09/08 22:20,14657,8069563E0,232335,80BE35990,219370.63,Euro,219370.63,Euro,Cheque,0
2022/09/07 15:55,2627,8013028A0,2627,8013028A0,16852.38,Euro,19747.34,US Dollar,ACH,0
2022/09/04 21:43,135104,80CF9AD00,235580,80CF9B010,22129.52,Brazil Real,22129.52,Brazil Real,ACH,1
2022/09/10 07:24,143242,811354FF0,245748,811354F50,15396.55,Shekel,15396.55,Shekel,ACH,0
2022/09/09 16:25,316641,806F8EB40,7,806F8A6A0,6707.46,Ruble,6707.46,Ruble,ACH,0
2022/09/09 12:14,5394,8085AC820,12803,80EBAFEF0,102.4,US Dollar,102.4,US Dollar,ACH,0
2022/09/09 20:51,4503,801F77900,27444,80EBB4110,1416.96,US Dollar,1416.96,US Dollar,Credit Card,0
2022/09/02 00:26,19723,8047DA590,21381,80BC71990,972.23,Yuan,972.23,Yuan,Credit Card,0
2022/09/02 18:07,138395,80E8C63B0,137218,80EDECCC0,25.21,Swiss Franc,25.21,Swiss Franc,Credit Card,0
2022/09/07 15:39,70,100428978,139342,80E8BA450,1475.31,Swiss Franc,1475.31,Swiss Franc,Cheque,0
2022/09/09 07:26,148350,811DA7A80,48795,81239F890,61778.19,Saudi Riyal,61778.19,Saudi Riyal,Credit Card,0
2022/09/07 02:40,27365,80ABD3F80,7675,812FAF460,110.06,Euro,110.06,Euro,Cheque,0
2022/09/06 21:42,210319,803FE3B00,10060,803FF1480,8929.95,Yen,8929.95,Yen,Cheque,0
2022/09/01 00:35,112064,80577AEE0,112064,80577AEE0,745.63,Rupee,745.63,Rupee,Reinvestment,0
2022/09/06 23:52,210292,806F66610,10581,809AC8AE0,18110.54,Yen,18110.54,Yen,Credit Card,0
2022/09/06 00:16,21745,801404540,13345,8031D31E0,1677.57,Euro,1677.57,Euro,Cash,0
2022/09/05 00:01,232555,80F96B770,1411,805DFB240,166.14,US Dollar,166.14,US Dollar,Credit Card,0
2022/09/07 06:55,21258,801640880,1292,806A62AB0,41.63,US Dollar,41.63,US Dollar,Cheque,0
2022/09/01 05:36,70,1004286F0,9571,8056D2690,1353.7,Yuan,1353.7,Yuan,Credit Card,1
2022/09/01 15:16,1420,80038DF80,11157,80D040F50,1777.48,US Dollar,1777.48,US Dollar,Cheque,0
2022/09/18 09:55,9371,8043A0FB0,24550,80FFF4150,9535.31,US Dollar,9535.31,US Dollar,ACH,1
2022/09/09 16:11,70,1004286A8,2915,801FEF760,12993.39,Euro,12993.39,Euro,Credit Card,1
2022/09/05 22:10,23402,80A2319B1,23402,80A2319B0,5e-06,Bitcoin,0.06,US Dollar,ACH,0
2022/09/05 15:14,1665,800B4A8B0,28726,807473E90,89.92,Euro,89.92,Euro,Wire,0
2022/09/09 18:17,1,812806030,18511,814043E10,162.58,US Dollar,162.58,US Dollar,Cheque,0
2022/09/01 06:08,5140,8052DB8B0,245141,813069DA0,169.47,US Dollar,169.47,US Dollar,ACH,0
2022/09/08 16:30,1601,801139C30,14325,801A21E40,4787.29,US Dollar,4787.29,US Dollar,ACH,1
2022/09/04 22:10,1502,801349B10,24850,802DDD9A0,4965.26,Euro,4965.26,Euro,ACH,0
2022/09/07 16:29,135981,80F984C70,14329,806DF1F70,15277.33,Euro,15277.33,Euro,ACH,1
2022/09/01 19:03,9,8060BF050,7,80624F2D0,1059989.75,Ruble,1059989.75,Ruble,Cheque,0
2022/09/01 07:31,70,100428660,2824,808FD5990,370.5,US Dollar,370.5,US Dollar,Cash,1
2022/09/05 02:57,21884,808AD3C80,123869,80C7F2540,4833468.7,UK Pound,4833468.7,UK Pound,Wire,0
2022/09/01 00:32,1601,80040A750,1601,80040A750,21608.51,US Dollar,21608.51,US Dollar,Reinvestment,0
2022/09/01 13:21,251395,8144F8300,222103,8144F9340,527.26,Euro,527.26,Euro,ACH,1
2022/09/09 00:23,256496,814892431,53744,8147D8681,0.001193,Bitcoin,0.001193,Bitcoin,Bitcoin,0
2022/09/09 05:29,119,811A4BEE0,118,811A79C40,15265.32,Saudi Riyal,15265.32,Saudi Riyal,Cheque,0
2022/09/01 00:14,1686,800F2FE90,1686,800F2FE90,13.85,US Dollar,13.85,US Dollar,Reinvestment,0
2022/09/01 18:50,12719,80B445750,19890,80B4457A0,45970.96,US Dollar,45970.96,US Dollar,Cheque,1
2022/09/08 07:35,29788,803943730,29788,803943730,4466.19,UK Pound,38636.99,Yuan,ACH,0
2022/09/01 23:44,70,1004286A8,22062,812E9DFA0,760.56,Euro,760.56,Euro,Cheque,0
2022/09/01 23:08,26024,8056EDC90,2824,80E6694F0,34706.47,US Dollar,34706.47,US Dollar,Cheque,0
2022/09/09 05:35,1124,8023DEE80,2627,80BDC5020,29083.7,US Dollar,29083.7,US Dollar,Credit Card,0
2022/09/01 00:27,316398,805F62DF0,214881,805F63230,0.05,Rupee,0.05,Rupee,ACH,0
2022/09/08 10:44,44650,810685FA0,217,810A10910,465.8,Shekel,465.8,Shekel,Credit Card,0
2022/09/07 12:06,20,800DECC10,26860,8068E0C80,153.28,Euro,153.28,Euro,Credit Card,0
2022/09/05 16:14,112078,8058B6600,9608,809453690,1482.58,Yuan,1482.58,Yuan,Cheque,0
2022/09/07 09:14,16418,802802710,138832,813654C90,515.61,Euro,515.61,Euro,Cash,0
2022/09/05 21:27,1916,8024E0B90,13862,8088B2040,32.54,Euro,32.54,Euro,Credit Card,0
